user_id,recs
347457184,494770009
347457184,550674033
347457184,320079060
347457184,376683024
347457184,458420819
347457184,262360430
347457184,335322779
347457184,448319102
347457184,531063416
347457184,245954169
301527985,439563707
301527985,176196469
301527985,550674033
301527985,130976514
301527985,532145308
301527985,544642404
301527985,229171114
301527985,295033404
301527985,10731992
301527985,446991761
301527985,292638551
301527985,459962936
301527985,45011104
301527985,53911849
301527985,531063416
301527985,558782520
301527985,253945580
301527985,191895279
301527985,550779112
301527985,401064328
80780249,563734850
80780249,544642404
80780249,7319207
80780249,45011104
80780249,459962936
80780249,439563707
80780249,164213967
80780249,501171402
80780249,377181597
80780249,558782520
80780249,245954169
80780249,49582142
80780249,550674033
80780249,335322779
80780249,64824918
80780249,72241060
80780249,163064586
80780249,67372179
80780249,323586654
80780249,391129141
501487404,359216195
501487404,176196469
501487404,541205361
501487404,439563707
501487404,96538469
501487404,513446239
501487404,99728578
501487404,191895279
501487404,216457333
501487404,550779112
501487404,303763723
501487404,303814231
501487404,601482747
501487404,381608397
501487404,269259854
501487404,213533982
501487404,381108165
501487404,446991761
501487404,550674033
501487404,262669744
418369183,44515261
418369183,459962936
418369183,415666341
418369183,64824918
418369183,7319207
418369183,376683024
418369183,45011104
418369183,49682960
418369183,208308366
418369183,558782520
418369183,325175145
418369183,70124825
418369183,351272085
418369183,544642404
418369183,1895043
418369183,439563707
418369183,368128523
418369183,84195738
418369183,588997497
418369183,426196229
462259786,439563707
462259786,164213967
462259786,550674033
462259786,70124825
462259786,531063416
462259786,45011104
462259786,176196469
462259786,44515261
462259786,53911849
462259786,284345673
462259786,459962936
462259786,130976514
462259786,229171114
462259786,202712692
462259786,381608397
462259786,49682960
462259786,544642404
462259786,601482747
462259786,96538469
462259786,359216195
74232464,45011104
74232464,439563707
74232464,550674033
74232464,320079060
74232464,459962936
74232464,531063416
74232464,164213967
74232464,49582142
74232464,70124825
74232464,96538469
74232464,563734850
74232464,501171402
74232464,507775863
74232464,67372179
74232464,494770009
74232464,64824918
74232464,32792617
74232464,53911849
74232464,49682960
74232464,391129141
471374454,531063416
471374454,70124825
471374454,24631789
471374454,473306581
471374454,439563707
471374454,361665981
471374454,164213967
471374454,130976514
471374454,576493223
471374454,290738054
471374454,438311223
471374454,493205717
471374454,215854842
471374454,401064328
471374454,53911849
471374454,254543601
471374454,541205361
471374454,601482747
471374454,331123557
471374454,245954169
487881623,70124825
487881623,531063416
487881623,544642404
487881623,601479759
487881623,439563707
487881623,1895043
487881623,459962936
487881623,451661624
487881623,361665981
487881623,53911849
487881623,401064328
487881623,163064586
487881623,305926781
487881623,458420819
487881623,254543601
487881623,151204880
487881623,213134397
487881623,49682960
487881623,44515261
487881623,417124613
136223690,459962936
136223690,329536195
136223690,45354242
136223690,151204880
136223690,84195738
136223690,195349638
136223690,191286841
136223690,240181652
136223690,208308366
136223690,544642404
136223690,415666341
136223690,69629234
136223690,187690
136223690,24631789
136223690,376683024
136223690,241696962
136223690,303696971
136223690,519264544
136223690,325175145
136223690,145904812
216962262,45011104
216962262,550674033
216962262,320079060
216962262,164213967
216962262,439563707
216962262,323586654
216962262,67372179
216962262,96538469
216962262,531063416
216962262,49582142
216962262,64824918
216962262,1895043
216962262,245954169
216962262,563734850
216962262,459962936
216962262,70124825
216962262,53911849
216962262,494770009
216962262,391129141
216962262,501171402
366706315,599073144
366706315,7319207
366706315,335322779
366706315,24423301
366706315,558782520
366706315,550674033
366706315,72241060
366706315,459962936
366706315,563734850
366706315,150544245
366706315,53911849
366706315,351272085
366706315,64824918
366706315,45354242
366706315,376683024
366706315,358006171
366706315,163064586
366706315,415666341
366706315,45011104
366706315,32331224
166407066,191895279
166407066,381608397
166407066,197985081
166407066,361765197
166407066,40049055
166407066,213533982
166407066,439563707
166407066,381108165
166407066,451661624
166407066,321750967
166407066,229171114
166407066,213134397
166407066,15510235
166407066,521832337
166407066,20006433
166407066,158973482
166407066,216457333
166407066,83634747
166407066,476318699
166407066,452480283
266448260,24631789
266448260,70124825
266448260,459962936
266448260,359216195
266448260,361665981
266448260,531063416
266448260,601482747
266448260,197985081
266448260,240181652
266448260,439563707
266448260,493205717
266448260,164213967
266448260,290738054
266448260,129700700
266448260,417124613
266448260,195349638
266448260,451661624
266448260,565325749
266448260,542386845
266448260,193741366
70376215,7319207
70376215,563734850
70376215,439563707
70376215,558782520
70376215,163064586
70376215,459962936
70376215,335322779
70376215,531063416
70376215,550674033
70376215,45354242
70376215,1895043
70376215,101392241
70376215,164213967
70376215,358006171
70376215,53911849
70376215,72241060
70376215,45011104
70376215,541205361
70376215,24631789
70376215,64824918
58778416,531063416
58778416,153870568
58778416,282325280
58778416,192027045
58778416,96538469
58778416,507775863
58778416,457231631
58778416,292638551
58778416,388163055
58778416,407570354
58778416,589034260
58778416,439563707
58778416,527133326
58778416,195379024
58778416,245954169
58778416,103337033
58778416,45011104
58778416,243389426
58778416,70124825
58778416,8116693
217851459,558782520
217851459,376683024
217851459,459962936
217851459,45011104
217851459,550674033
217851459,164213967
217851459,53911849
217851459,335322779
217851459,163064586
217851459,64824918
217851459,439563707
217851459,531063416
217851459,70124825
217851459,563734850
217851459,72241060
217851459,49682960
217851459,296346756
217851459,415666341
217851459,314218858
217851459,351272085
252379966,459962936
252379966,70124825
252379966,544642404
252379966,519264544
252379966,439563707
252379966,229171114
252379966,53911849
252379966,558782520
252379966,195349638
252379966,24631789
252379966,532145308
252379966,130976514
252379966,417124613
252379966,44515261
252379966,176196469
252379966,241696962
252379966,213134397
252379966,401064328
252379966,523069529
252379966,455947923
255822214,164213967
255822214,439563707
255822214,550674033
255822214,292638551
255822214,457231631
255822214,407570354
255822214,388163055
255822214,44515261
255822214,45011104
255822214,67372179
255822214,377181597
255822214,391129141
255822214,135305337
255822214,202712692
255822214,320079060
255822214,397044190
255822214,284345673
255822214,550779112
255822214,98922102
255822214,446991761
361818074,599073144
361818074,163064586
361818074,358006171
361818074,558782520
361818074,563734850
361818074,489848949
361818074,335322779
361818074,26433374
361818074,195349638
361818074,101392241
361818074,132906670
361818074,592349624
361818074,574786450
361818074,49630213
361818074,296346756
361818074,45354242
361818074,42978999
361818074,376683024
361818074,459962936
361818074,3002780
506241144,70124825
506241144,49682960
506241144,439563707
506241144,229171114
506241144,601482747
506241144,507775863
506241144,39776373
506241144,531063416
506241144,459962936
506241144,45011104
506241144,165733435
506241144,96538469
506241144,359216195
506241144,224429184
506241144,329536195
506241144,458420819
506241144,312757262
506241144,305926781
506241144,451661624
506241144,28336658
51657995,70124825
51657995,531063416
51657995,439563707
51657995,164213967
51657995,333325493
51657995,550674033
51657995,459962936
51657995,44515261
51657995,458420819
51657995,176196469
51657995,245954169
51657995,130976514
51657995,153870568
51657995,45011104
51657995,96538469
51657995,24631789
51657995,292638551
51657995,98922102
51657995,49582142
51657995,320079060
203055324,439563707
203055324,381608397
203055324,213134397
203055324,45011104
203055324,164213967
203055324,296974930
203055324,550674033
203055324,40049055
203055324,10731992
203055324,229171114
203055324,335322779
203055324,459962936
203055324,176196469
203055324,96538469
203055324,62053704
203055324,130976514
203055324,53911849
203055324,550779112
203055324,359216195
203055324,312757262
164245042,459962936
164245042,70124825
164245042,45354242
164245042,163064586
164245042,329536195
164245042,24631789
164245042,376683024
164245042,368128523
164245042,151204880
164245042,72241060
164245042,606155181
164245042,479222853
164245042,519264544
164245042,145904812
164245042,191286841
164245042,415666341
164245042,69629234
164245042,407731277
164245042,531063416
164245042,563704658
255812245,439563707
255812245,70124825
255812245,130976514
255812245,531063416
255812245,176196469
255812245,601482747
255812245,203022655
255812245,550779112
255812245,146139702
255812245,359216195
255812245,130683254
255812245,37500363
255812245,254543601
255812245,39776373
255812245,137955785
255812245,191895279
255812245,72103142
255812245,576493223
255812245,382543229
255812245,31109606
40906745,458420819
40906745,459962936
40906745,70124825
40906745,101392241
40906745,519264544
40906745,329536195
40906745,163064586
40906745,24631789
40906745,45354242
40906745,544642404
40906745,531063416
40906745,439563707
40906745,303696971
40906745,44515261
40906745,563734850
40906745,72241060
40906745,245954169
40906745,164213967
40906745,206577535
40906745,599073144
506545031,7319207
506545031,558782520
506545031,256873871
506545031,550674033
506545031,45011104
506545031,376683024
506545031,44515261
506545031,173280864
506545031,325175145
506545031,64824918
506545031,459962936
506545031,70124825
506545031,329536195
506545031,14514670
506545031,563734850
506545031,1895043
506545031,335322779
506545031,526921966
506545031,544642404
506545031,245954169
385603611,435881951
385603611,596182847
385603611,164213967
385603611,582647995
385603611,489972309
385603611,88344421
385603611,153735764
385603611,241988776
385603611,571599289
385603611,40037562
385603611,422203136
385603611,492203040
385603611,323586654
385603611,378596608
385603611,458788022
385603611,275684762
385603611,99728578
385603611,22902051
385603611,256873871
385603611,379419822
34309164,45011104
34309164,492203040
34309164,7319207
34309164,377181597
34309164,164213967
34309164,96538469
34309164,439563707
34309164,200684799
34309164,274447340
34309164,284345673
34309164,550674033
34309164,558782520
34309164,551744717
34309164,323586654
34309164,418184149
34309164,320079060
34309164,338465356
34309164,165778455
34309164,292638551
34309164,186682209
462422095,550674033
462422095,284345673
462422095,531063416
462422095,53911849
462422095,541205361
462422095,320079060
462422095,359216195
462422095,70124825
462422095,176196469
462422095,197985081
462422095,361765197
462422095,216457333
462422095,439563707
462422095,601482747
462422095,101392241
462422095,550779112
462422095,45011104
462422095,451661624
462422095,202712692
462422095,391129141
303426207,439563707
303426207,164213967
303426207,176196469
303426207,96538469
303426207,531063416
303426207,70124825
303426207,446991761
303426207,53911849
303426207,601482747
303426207,45011104
303426207,541205361
303426207,247558228
303426207,550779112
303426207,550674033
303426207,359216195
303426207,381608397
303426207,513446239
303426207,213533982
303426207,284345673
303426207,7319207
468374189,96538469
468374189,541205361
468374189,240181652
468374189,70124825
468374189,262669744
468374189,53911849
468374189,601482747
468374189,195349638
468374189,24631789
468374189,531063416
468374189,375058419
468374189,565325749
468374189,78170441
468374189,230859783
468374189,45354242
468374189,550779112
468374189,329536195
468374189,440329660
468374189,358992772
468374189,187690
155185219,64824918
155185219,563734850
155185219,45011104
155185219,1895043
155185219,558782520
155185219,96538469
155185219,459962936
155185219,49582142
155185219,14514670
155185219,245954169
155185219,376683024
155185219,49682960
155185219,165778455
155185219,70124825
155185219,494770009
155185219,325175145
155185219,550674033
155185219,314218858
155185219,526921966
155185219,439563707
194245145,439563707
194245145,550674033
194245145,130976514
194245145,531063416
194245145,312757262
194245145,176196469
194245145,223792946
194245145,10731992
194245145,98922102
194245145,550779112
194245145,208464427
194245145,45011104
194245145,507775863
194245145,49682960
194245145,359216195
194245145,55724623
194245145,70124825
194245145,284345673
194245145,321750967
194245145,299581882
344346616,544642404
344346616,439563707
344346616,164213967
344346616,531063416
344346616,53911849
344346616,459962936
344346616,458420819
344346616,49682960
344346616,70124825
344346616,550674033
344346616,101392241
344346616,55724623
344346616,358006171
344346616,417124613
344346616,329536195
344346616,558782520
344346616,305926781
344346616,45011104
344346616,130976514
344346616,163064586
58130311,439563707
58130311,70124825
58130311,195349638
58130311,24631789
58130311,459962936
58130311,601479759
58130311,531063416
58130311,329536195
58130311,451661624
58130311,39776373
58130311,458420819
58130311,601482747
58130311,401064328
58130311,493205717
58130311,44515261
58130311,361665981
58130311,229171114
58130311,519264544
58130311,576493223
58130311,544642404
343962479,563734850
343962479,558782520
343962479,439563707
343962479,101392241
343962479,459962936
343962479,7319207
343962479,599073144
343962479,335322779
343962479,331123557
343962479,72241060
343962479,45011104
343962479,163064586
343962479,391129141
343962479,489848949
343962479,501171402
343962479,560675242
343962479,564748707
343962479,550674033
343962479,410596318
343962479,44515261
330652,531063416
330652,320079060
330652,455211570
330652,1895043
330652,49682960
330652,70124825
330652,245954169
330652,550674033
330652,459962936
330652,64824918
330652,507775863
330652,7319207
330652,101392241
330652,563734850
330652,45011104
330652,24631789
330652,439563707
330652,368128523
330652,72241060
330652,164213967
23805862,70124825
23805862,96538469
23805862,531063416
23805862,359216195
23805862,164213967
23805862,24631789
23805862,320079060
23805862,45011104
23805862,459962936
23805862,333325493
23805862,49682960
23805862,49582142
23805862,439563707
23805862,541205361
23805862,507775863
23805862,323586654
23805862,151204880
23805862,494770009
23805862,44515261
23805862,550674033
54387697,531063416
54387697,439563707
54387697,70124825
54387697,550674033
54387697,164213967
54387697,507775863
54387697,53911849
54387697,254543601
54387697,49682960
54387697,550779112
54387697,333325493
54387697,320079060
54387697,24631789
54387697,459962936
54387697,601482747
54387697,130976514
54387697,451661624
54387697,55724623
54387697,45011104
54387697,176196469
76675700,458494779
76675700,256873871
76675700,531063416
76675700,96538469
76675700,49582142
76675700,70124825
76675700,45011104
76675700,153870568
76675700,323586654
76675700,320079060
76675700,550674033
76675700,164213967
76675700,459962936
76675700,507775863
76675700,359216195
76675700,439563707
76675700,494770009
76675700,606155181
76675700,592077813
76675700,253945580
4465170,439563707
4465170,213134397
4465170,191895279
4465170,451661624
4465170,296974930
4465170,62053704
4465170,381608397
4465170,452480283
4465170,229171114
4465170,146139702
4465170,72103142
4465170,28336658
4465170,20006433
4465170,576493223
4465170,31109606
4465170,382543229
4465170,457215800
4465170,224429184
4465170,298451687
4465170,312757262
253978887,164213967
253978887,439563707
253978887,544642404
253978887,213134397
253978887,130976514
253978887,473306581
253978887,70124825
253978887,381608397
253978887,455947923
253978887,523069529
253978887,261613912
253978887,236564497
253978887,331123557
253978887,431196737
253978887,101392241
253978887,521832337
253978887,15510235
253978887,264113206
253978887,550674033
253978887,163064586
50696712,164213967
50696712,44515261
50696712,501171402
50696712,45011104
50696712,320079060
50696712,64824918
50696712,323586654
50696712,202712692
50696712,1895043
50696712,563734850
50696712,53911849
50696712,245954169
50696712,49582142
50696712,439563707
50696712,391129141
50696712,70124825
50696712,448319102
50696712,192311558
50696712,20603525
50696712,101392241
109256718,541205361
109256718,24631789
109256718,359216195
109256718,451661624
109256718,438311223
109256718,439563707
109256718,601482747
109256718,1895043
109256718,197985081
109256718,565325749
109256718,542386845
109256718,361665981
109256718,49682960
109256718,531063416
109256718,329536195
109256718,202712692
109256718,165778455
109256718,187690
109256718,53911849
109256718,502836859
144747782,531063416
144747782,550674033
144747782,320079060
144747782,507775863
144747782,458420819
144747782,70124825
144747782,49682960
144747782,439563707
144747782,359216195
144747782,459962936
144747782,164213967
144747782,96538469
144747782,55724623
144747782,254543601
144747782,361765197
144747782,451661624
144747782,45011104
144747782,53911849
144747782,550779112
144747782,245954169
275166278,459962936
275166278,439563707
275166278,329536195
275166278,544642404
275166278,563734850
275166278,7319207
275166278,558782520
275166278,519264544
275166278,460547339
275166278,202712692
275166278,383365381
275166278,534206097
275166278,325175145
275166278,589114656
275166278,241696962
275166278,528979135
275166278,215854842
275166278,376683024
275166278,573458235
275166278,445216264
282458586,359216195
282458586,439563707
282458586,96538469
282458586,70124825
282458586,164213967
282458586,550779112
282458586,531063416
282458586,247558228
282458586,507775863
282458586,24631789
282458586,601482747
282458586,49682960
282458586,550674033
282458586,176196469
282458586,96086330
282458586,99728578
282458586,333325493
282458586,10731992
282458586,541205361
282458586,45011104
292452113,439563707
292452113,49682960
292452113,459962936
292452113,531063416
292452113,351272085
292452113,519264544
292452113,55724623
292452113,53911849
292452113,7319207
292452113,96538469
292452113,359216195
292452113,532145308
292452113,229171114
292452113,45011104
292452113,240181652
292452113,215854842
292452113,534206097
292452113,98922102
292452113,4816140
292452113,519768936
57573661,64932596
57573661,164213967
57573661,551744717
57573661,324906688
57573661,359216195
57573661,247558228
57573661,510056291
57573661,165778455
57573661,550779112
57573661,176196469
57573661,53911849
57573661,213533982
57573661,173280864
57573661,155759212
57573661,201823042
57573661,534787597
57573661,99728578
57573661,523069529
57573661,541205361
57573661,550674033
290106649,601482747
290106649,359216195
290106649,439563707
290106649,550779112
290106649,197985081
290106649,382543229
290106649,70124825
290106649,164213967
290106649,247558228
290106649,282870777
290106649,130976514
290106649,550674033
290106649,406672560
290106649,130156045
290106649,130683254
290106649,223792946
290106649,193284464
290106649,176196469
290106649,191895279
290106649,96086330
393627077,531063416
393627077,439563707
393627077,550674033
393627077,164213967
393627077,459962936
393627077,70124825
393627077,507775863
393627077,53911849
393627077,45011104
393627077,254543601
393627077,359216195
393627077,550779112
393627077,320079060
393627077,49682960
393627077,335322779
393627077,96538469
393627077,101392241
393627077,312757262
393627077,245954169
393627077,130976514
477501104,458420819
477501104,459962936
477501104,531063416
477501104,72241060
477501104,53911849
477501104,376683024
477501104,70124825
477501104,64824918
477501104,335322779
477501104,439563707
477501104,599073144
477501104,415666341
477501104,550674033
477501104,331123557
477501104,410596318
477501104,1895043
477501104,519768936
477501104,601479759
477501104,368128523
477501104,49682960
479539420,531063416
479539420,53911849
479539420,163064586
479539420,550779112
479539420,358006171
479539420,70124825
479539420,439563707
479539420,101392241
479539420,164213967
479539420,482762246
479539420,333325493
479539420,541205361
479539420,24631789
479539420,507775863
479539420,213134397
479539420,601482747
479539420,96538469
479539420,359216195
479539420,493205717
479539420,147960080
495805374,439563707
495805374,191895279
495805374,164213967
495805374,296974930
495805374,541205361
495805374,176196469
495805374,550674033
495805374,537925762
495805374,601482747
495805374,10731992
495805374,130976514
495805374,382543229
495805374,550779112
495805374,532145308
495805374,247558228
495805374,24631789
495805374,198851832
495805374,53911849
495805374,452480283
495805374,155759212
82310414,459962936
82310414,458420819
82310414,72241060
82310414,73187391
82310414,426196229
82310414,49775257
82310414,208308366
82310414,376683024
82310414,342479128
82310414,410596318
82310414,368128523
82310414,142883443
82310414,20603525
82310414,387843059
82310414,606155181
82310414,407731277
82310414,353601116
82310414,148878556
82310414,70124825
82310414,44868947
189680115,229171114
189680115,370943079
189680115,40049055
189680115,439563707
189680115,224429184
189680115,381608397
189680115,521832337
189680115,7319207
189680115,44515261
189680115,343859467
189680115,459962936
189680115,295730491
189680115,601830205
189680115,523069529
189680115,532145308
189680115,191895279
189680115,335322779
189680115,296974930
189680115,152538872
189680115,171926479
342136233,70124825
342136233,439563707
342136233,96538469
342136233,312757262
342136233,359216195
342136233,531063416
342136233,507775863
342136233,49682960
342136233,39776373
342136233,459962936
342136233,229171114
342136233,601482747
342136233,187690
342136233,451661624
342136233,515417738
342136233,151204880
342136233,329536195
342136233,193741366
342136233,438311223
342136233,24631789
320878349,312757262
320878349,130976514
320878349,247558228
320878349,208464427
320878349,262669744
320878349,96538469
320878349,359216195
320878349,176196469
320878349,418103073
320878349,303814231
320878349,412760319
320878349,513446239
320878349,550779112
320878349,439563707
320878349,282325280
320878349,315874032
320878349,491883766
320878349,223792946
320878349,407570354
320878349,586576685
11358518,323586654
11358518,459962936
11358518,458494779
11358518,72241060
11358518,536425962
11358518,214367564
11358518,286188566
11358518,335322779
11358518,7319207
11358518,458420819
11358518,49582142
11358518,514997241
11358518,96538469
11358518,258546409
11358518,489848949
11358518,560675242
11358518,163064586
11358518,45011104
11358518,563734850
11358518,376683024
110582785,7319207
110582785,531063416
110582785,459962936
110582785,563734850
110582785,70124825
110582785,376683024
110582785,44515261
110582785,164213967
110582785,320079060
110582785,323586654
110582785,49582142
110582785,163064586
110582785,1895043
110582785,245954169
110582785,296346756
110582785,53911849
110582785,64824918
110582785,45011104
110582785,550674033
110582785,439563707
202035842,439563707
202035842,550674033
202035842,459962936
202035842,70124825
202035842,335322779
202035842,45011104
202035842,229171114
202035842,519264544
202035842,351272085
202035842,458420819
202035842,376683024
202035842,415666341
202035842,256873871
202035842,53911849
202035842,531063416
202035842,224429184
202035842,329536195
202035842,494770009
202035842,64824918
202035842,130976514
387492802,459962936
387492802,72241060
387492802,45354242
387492802,563734850
387492802,49582142
387492802,64824918
387492802,494770009
387492802,376683024
387492802,323586654
387492802,20603525
387492802,455211570
387492802,9966439
387492802,1895043
387492802,45011104
387492802,163064586
387492802,245954169
387492802,96538469
387492802,550674033
387492802,70124825
387492802,415666341
121439944,439563707
121439944,197985081
121439944,130976514
121439944,359216195
121439944,70124825
121439944,229171114
121439944,10731992
121439944,382543229
121439944,550674033
121439944,98922102
121439944,550779112
121439944,601482747
121439944,40049055
121439944,459962936
121439944,24631789
121439944,282870777
121439944,312757262
121439944,55724623
121439944,455947923
121439944,45011104
148086986,40049055
148086986,439563707
148086986,296974930
148086986,303763723
148086986,136306760
148086986,62053704
148086986,72103142
148086986,487828536
148086986,166372897
148086986,564834393
148086986,37500363
148086986,519300914
148086986,452480283
148086986,220402984
148086986,382543229
148086986,469157055
148086986,229171114
148086986,475684679
148086986,224429184
148086986,10731992
178020490,164213967
178020490,53911849
178020490,176196469
178020490,45011104
178020490,284345673
178020490,439563707
178020490,7319207
178020490,550674033
178020490,558782520
178020490,373741547
178020490,64932596
178020490,531063416
178020490,5978183
178020490,550779112
178020490,358992772
178020490,96538469
178020490,247558228
178020490,437926631
178020490,213533982
178020490,400553848
311008115,514997241
311008115,323586654
311008115,286188566
311008115,49582142
311008115,458494779
311008115,170224098
311008115,518958889
311008115,45011104
311008115,201193084
311008115,190285675
311008115,20603525
311008115,96538469
311008115,186682209
311008115,7319207
311008115,411916205
311008115,571599289
311008115,72098901
311008115,564945583
311008115,458065229
311008115,459962936
411636768,49682960
411636768,70124825
411636768,531063416
411636768,532145308
411636768,96538469
411636768,550674033
411636768,439563707
411636768,305926781
411636768,359216195
411636768,312757262
411636768,130976514
411636768,39776373
411636768,296974930
411636768,240181652
411636768,176196469
411636768,459962936
411636768,198851832
411636768,229171114
411636768,375058419
411636768,601482747
486655914,439563707
486655914,53911849
486655914,358006171
486655914,531063416
486655914,163064586
486655914,451661624
486655914,331123557
486655914,459962936
486655914,320079060
486655914,101392241
486655914,213134397
486655914,254543601
486655914,70124825
486655914,550674033
486655914,245954169
486655914,359216195
486655914,7319207
486655914,541205361
486655914,601479759
486655914,458420819
505273300,145904812
505273300,494770009
505273300,459962936
505273300,455211570
505273300,45354242
505273300,20603525
505273300,49582142
505273300,72241060
505273300,387843059
505273300,49775257
505273300,84195738
505273300,458420819
505273300,70124825
505273300,49682960
505273300,97464169
505273300,7319207
505273300,368128523
505273300,289438480
505273300,567434797
505273300,151204880
154933392,49682960
154933392,359216195
154933392,531063416
154933392,507775863
154933392,550779112
154933392,439563707
154933392,55724623
154933392,197985081
154933392,601482747
154933392,208464427
154933392,312757262
154933392,70124825
154933392,101392241
154933392,164213967
154933392,446362444
154933392,165733435
154933392,10731992
154933392,305926781
154933392,98922102
154933392,351272085
255006898,284345673
255006898,439563707
255006898,550674033
255006898,176196469
255006898,45011104
255006898,53911849
255006898,7319207
255006898,229171114
255006898,96538469
255006898,381608397
255006898,550779112
